reps,gt_mean_ns,gt_std_ns,gt_min_ns,gt_max_ns,gt_per_iter_ns,gt_tick_min_ns,gt_tick_mode_ns,gt_tick_gcd_ns,clk_mean_cycles,clk_std_cycles,clk_min_cycles,clk_max_cycles,clk_per_iter_cycles,clk_per_iter_ns_at_GHz,clk_tick_min_cycles
233,576.0,0.0,576,576,2.4721030042918457,32,32,32,934.0,0.0,934,934,4.008583690987124,2.386061720825669,7
234,544.0,0.0,544,544,2.324786324786325,32,32,32,938.0,0.0,938,938,4.0085470085470085,2.386039886039886,7
235,576.0,0.0,576,576,2.451063829787234,32,32,32,942.0,0.0,942,942,4.008510638297873,2.386018237082067,7
236,576.0,0.0,576,576,2.440677966101695,32,32,32,946.0,0.0,946,946,4.008474576271187,2.3859967715899923,7
237,544.0,0.0,544,544,2.2953586497890295,32,32,32,950.0,0.0,950,950,4.008438818565401,2.38597548724131,7
238,544.0,0.0,544,544,2.2857142857142856,32,32,32,954.0,0.0,954,954,4.008403361344538,2.385954381752701,7
239,544.0,0.0,544,544,2.276150627615063,32,32,32,958.0,0.0,958,958,4.00836820083682,2.3859334528790597,7
240,576.0,0.0,576,576,2.4,32,32,32,962.0,0.0,962,962,4.008333333333334,2.3859126984126986,7
241,576.0,0.0,576,576,2.3900414937759336,32,32,32,966.0,0.0,966,966,4.008298755186722,2.3858921161825726,7
242,576.0,0.0,576,576,2.3801652892561984,32,32,32,970.0,0.0,970,970,4.008264462809917,2.385871704053522,7
243,576.0,0.0,576,576,2.3703703703703702,32,32,32,974.0,0.0,974,974,4.008230452674897,2.385851459925534,7
244,576.0,0.0,576,576,2.360655737704918,32,32,32,978.0,0.0,978,978,4.008196721311475,2.385831381733021,7
245,576.0,0.0,576,576,2.3510204081632655,32,32,32,982.0,0.0,982,982,4.0081632653061225,2.3858114674441206,7
246,576.0,0.0,576,576,2.341463414634146,32,32,32,986.0,0.0,986,986,4.008130081300813,2.3857917150600074,7
247,608.0,0.0,608,608,2.4615384615384617,32,32,32,990.0,0.0,990,990,4.008097165991903,2.385772122614228,7
248,608.0,0.0,608,608,2.4516129032258065,32,32,32,994.0,0.0,994,994,4.008064516129032,2.385752688172043,7
249,608.0,0.0,608,608,2.4417670682730925,32,32,32,998.0,0.0,998,998,4.008032128514056,2.3857334098297955,7
250,608.0,0.0,608,608,2.432,32,32,32,1002.0,0.0,1002,1002,4.008,2.3857142857142857,7
251,576.0,0.0,576,576,2.2948207171314743,32,32,32,1006.0,0.0,1006,1006,4.00796812749004,2.3856953139821666,7
252,608.0,0.0,608,608,2.4126984126984126,32,32,32,1010.0,0.0,1010,1010,4.007936507936508,2.38567649281935,7
253,608.0,0.0,608,608,2.4031620553359683,32,32,32,1014.0,0.0,1014,1014,4.007905138339921,2.385657820440429,7
254,608.0,0.0,608,608,2.393700787401575,32,32,32,1018.0,0.0,1018,1018,4.0078740157480315,2.385639295088114,7
255,608.0,0.0,608,608,2.384313725490196,32,32,32,1022.0,0.0,1022,1022,4.007843137254902,2.3856209150326797,7
256,640.0,0.0,640,640,2.5,32,32,32,1026.0,0.0,1026,1026,4.0078125,2.3856026785714284,7
257,608.0,0.0,608,608,2.3657587548638133,32,32,32,1030.0,0.0,1030,1030,4.007782101167315,2.3855845840281638,7
258,640.0,0.0,640,640,2.4806201550387597,32,32,32,1034.0,0.0,1034,1034,4.007751937984496,2.385566629752676,7
259,640.0,0.0,640,640,2.471042471042471,32,32,32,1038.0,0.0,1038,1038,4.007722007722008,2.3855488141202428,7
260,640.0,0.0,640,640,2.4615384615384617,32,32,32,1042.0,0.0,1042,1042,4.007692307692308,2.3855311355311355,7
261,608.0,0.0,608,608,2.3295019157088124,32,32,32,1046.0,0.0,1046,1046,4.007662835249042,2.385513592410144,7
262,640.0,0.0,640,640,2.4427480916030535,32,32,32,1050.0,0.0,1050,1050,4.00763358778626,2.385496183206107,7
263,608.0,0.0,608,608,2.311787072243346,32,32,32,1054.0,0.0,1054,1054,4.007604562737643,2.385478906391454,7
264,640.0,0.0,640,640,2.4242424242424243,32,32,32,1058.0,0.0,1058,1058,4.007575757575758,2.3854617604617605,7
265,608.0,0.0,608,608,2.2943396226415094,32,32,32,1062.0,0.0,1062,1062,4.007547169811321,2.3854447439353104,7
266,640.0,0.0,640,640,2.406015037593985,32,32,32,1066.0,0.0,1066,1066,4.007518796992481,2.3854278553526673,7
267,640.0,0.0,640,640,2.397003745318352,32,32,32,1070.0,0.0,1070,1070,4.007490636704119,2.3854110932762613,7
268,640.0,0.0,640,640,2.388059701492537,32,32,32,1074.0,0.0,1074,1074,4.007462686567164,2.385394456289979,7
269,640.0,0.0,640,640,2.379182156133829,32,32,32,1078.0,0.0,1078,1078,4.007434944237918,2.3853779429987605,7
270,640.0,0.0,640,640,2.3703703703703702,32,32,32,1082.0,0.0,1082,1082,4.007407407407407,2.3853615520282183,7
271,640.0,0.0,640,640,2.3616236162361623,32,32,32,1086.0,0.0,1086,1086,4.007380073800738,2.385345282024249,7
272,640.0,0.0,640,640,2.3529411764705883,32,32,32,1090.0,0.0,1090,1090,4.007352941176471,2.3853291316526612,7
273,672.0,0.0,672,672,2.4615384615384617,32,32,32,1094.0,0.0,1094,1094,4.007326007326007,2.3853130995988137,7
274,640.0,0.0,640,640,2.335766423357664,32,32,32,1098.0,0.0,1098,1098,4.007299270072993,2.385297184567258,7
275,672.0,0.0,672,672,2.443636363636364,32,32,32,1102.0,0.0,1102,1102,4.007272727272727,2.385281385281385,7
276,672.0,0.0,672,672,2.4347826086956523,32,32,32,1106.0,0.0,1106,1106,4.007246376811594,2.3852657004830915,7
277,672.0,0.0,672,672,2.4259927797833933,32,32,32,1110.0,0.0,1110,1110,4.007220216606498,2.3852501289324395,7
278,640.0,0.0,640,640,2.302158273381295,32,32,32,1114.0,0.0,1114,1114,4.0071942446043165,2.3852346694073314,7
279,672.0,0.0,672,672,2.4086021505376345,32,32,32,1118.0,0.0,1118,1118,4.007168458781362,2.3852193207031918,7
280,672.0,0.0,672,672,2.4,32,32,32,1122.0,0.0,1122,1122,4.007142857142857,2.385204081632653,7
281,672.0,0.0,672,672,2.391459074733096,32,32,32,1126.0,0.0,1126,1126,4.00711743772242,2.38518895102525,7
282,704.0,0.0,704,704,2.49645390070922,32,32,32,1130.0,0.0,1130,1130,4.00709219858156,2.385173927727119,7
283,704.0,0.0,704,704,2.487632508833922,32,32,32,1134.0,0.0,1134,1134,4.007067137809187,2.385159010600707,7
284,704.0,0.0,704,704,2.4788732394366195,32,32,32,1138.0,0.0,1138,1138,4.007042253521127,2.3851441985244803,7
285,672.0,0.0,672,672,2.357894736842105,32,32,32,1142.0,0.0,1142,1142,4.007017543859649,2.3851294903926483,7
286,704.0,0.0,704,704,2.4615384615384617,32,32,32,1146.0,0.0,1146,1146,4.006993006993007,2.3851148851148847,7
287,672.0,0.0,672,672,2.341463414634146,32,32,32,1150.0,0.0,1150,1150,4.006968641114983,2.3851003816160614,7
288,672.0,0.0,672,672,2.3333333333333335,32,32,32,1154.0,0.0,1154,1154,4.006944444444445,2.385085978835979,7
289,704.0,0.0,704,704,2.43598615916955,32,32,32,1158.0,0.0,1158,1158,4.006920415224913,2.385071675729115,7
290,672.0,0.0,672,672,2.317241379310345,32,32,32,1162.0,0.0,1162,1162,4.006896551724138,2.3850574712643677,7
291,672.0,0.0,672,672,2.3092783505154637,32,32,32,1166.0,0.0,1166,1166,4.006872852233677,2.3850433644248077,7
292,704.0,0.0,704,704,2.410958904109589,32,32,32,1170.0,0.0,1170,1170,4.006849315068493,2.385029354207436,7
293,704.0,0.0,704,704,2.4027303754266214,32,32,32,1174.0,0.0,1174,1174,4.006825938566553,2.385015439622948,7
294,704.0,0.0,704,704,2.3945578231292517,32,32,32,1178.0,0.0,1178,1178,4.006802721088436,2.3850016196954975,7
295,704.0,0.0,704,704,2.386440677966102,32,32,32,1182.0,0.0,1182,1182,4.0067796610169495,2.38498789346247,7
296,704.0,0.0,704,704,2.3783783783783785,32,32,32,1186.0,0.0,1186,1186,4.006756756756757,2.38497425997426,7
297,704.0,0.0,704,704,2.3703703703703702,32,32,32,1190.0,0.0,1190,1190,4.006734006734007,2.3849607182940518,7
298,736.0,0.0,736,736,2.469798657718121,32,32,32,1194.0,0.0,1194,1194,4.006711409395973,2.384947267497603,7
299,704.0,0.0,704,704,2.3545150501672243,32,32,32,1198.0,0.0,1198,1198,4.006688963210703,2.3849339066730373,7
300,736.0,0.0,736,736,2.453333333333333,32,32,32,1202.0,0.0,1202,1202,4.006666666666667,2.384920634920635,7
301,736.0,0.0,736,736,2.4451827242524917,32,32,32,1206.0,0.0,1206,1206,4.0066445182724255,2.384907451352634,7
302,736.0,0.0,736,736,2.437086092715232,32,32,32,1210.0,0.0,1210,1210,4.006622516556291,2.3848943550930306,7
303,736.0,0.0,736,736,2.429042904290429,32,32,32,1214.0,0.0,1214,1214,4.006600660066007,2.384881345277385,7
304,736.0,0.0,736,736,2.4210526315789473,32,32,32,1218.0,0.0,1218,1218,4.006578947368421,2.384868421052632,7
305,704.0,0.0,704,704,2.3081967213114756,32,32,32,1222.0,0.0,1222,1222,4.00655737704918,2.384855581576893,7
306,736.0,0.0,736,736,2.4052287581699345,32,32,32,1226.0,0.0,1226,1226,4.006535947712418,2.3848428260192964,7
307,736.0,0.0,736,736,2.3973941368078178,32,32,32,1230.0,0.0,1230,1230,4.006514657980456,2.384830153559795,7
308,704.0,0.0,704,704,2.2857142857142856,32,32,32,1234.0,0.0,1234,1234,4.0064935064935066,2.384817563388992,7
309,736.0,0.0,736,736,2.381877022653722,32,32,32,1238.0,0.0,1238,1238,4.006472491909385,2.384805054707967,7
310,736.0,0.0,736,736,2.3741935483870966,32,32,32,1242.0,0.0,1242,1242,4.006451612903226,2.3847926267281108,7
311,768.0,0.0,768,768,2.469453376205788,32,32,32,1246.0,0.0,1246,1246,4.006430868167203,2.384780278670954,7
312,736.0,0.0,736,736,2.358974358974359,32,32,32,1250.0,0.0,1250,1250,4.006410256410256,2.3847680097680097,7
313,736.0,0.0,736,736,2.351437699680511,32,32,32,1254.0,0.0,1254,1254,4.006389776357827,2.3847558192606115,7
314,736.0,0.0,736,736,2.343949044585987,32,32,32,1258.0,0.0,1258,1258,4.006369426751593,2.3847437063997576,7
315,768.0,0.0,768,768,2.4380952380952383,32,32,32,1262.0,0.0,1262,1262,4.006349206349206,2.384731670445956,7
316,768.0,0.0,768,768,2.430379746835443,32,32,32,1266.0,0.0,1266,1266,4.006329113924051,2.384719710669078,7
317,768.0,0.0,768,768,2.4227129337539433,32,32,32,1270.0,0.0,1270,1270,4.006309148264984,2.3847078263482047,7
318,768.0,0.0,768,768,2.4150943396226414,32,32,32,1274.0,0.0,1274,1274,4.0062893081761,2.384696016771488,7
319,768.0,0.0,768,768,2.407523510971787,32,32,32,1278.0,0.0,1278,1278,4.006269592476489,2.384684281236005,7
320,768.0,0.0,768,768,2.4,32,32,32,1282.0,0.0,1282,1282,4.00625,2.3846726190476186,7
321,768.0,0.0,768,768,2.392523364485981,32,32,32,1286.0,0.0,1286,1286,4.006230529595015,2.3846610295208426,7
322,768.0,0.0,768,768,2.3850931677018634,32,32,32,1290.0,0.0,1290,1290,4.0062111801242235,2.3846495119787043,7
323,768.0,0.0,768,768,2.3777089783281733,32,32,32,1294.0,0.0,1294,1294,4.006191950464396,2.384638065752617,7
324,768.0,0.0,768,768,2.3703703703703702,32,32,32,1298.0,0.0,1298,1298,4.006172839506172,2.3846266901822455,7
325,768.0,0.0,768,768,2.3630769230769233,32,32,32,1302.0,0.0,1302,1302,4.006153846153846,2.3846153846153846,7
326,800.0,0.0,800,800,2.4539877300613497,32,32,32,1306.0,0.0,1306,1306,4.006134969325154,2.3846041484078295,7
327,768.0,0.0,768,768,2.3486238532110093,32,32,32,1310.0,0.0,1310,1310,4.00611620795107,2.384592980923256,7
328,800.0,0.0,800,800,2.4390243902439024,32,32,32,1314.0,0.0,1314,1314,4.0060975609756095,2.384581881533101,7
329,800.0,0.0,800,800,2.43161094224924,32,32,32,1318.0,0.0,1318,1318,4.006079027355623,2.3845708496164426,7
330,800.0,0.0,800,800,2.4242424242424243,32,32,32,1322.0,0.0,1322,1322,4.006060606060606,2.3845598845598843,7
331,800.0,0.0,800,800,2.416918429003021,32,32,32,1326.0,0.0,1326,1326,4.006042296072508,2.384548985757445,7
332,800.0,0.0,800,800,2.4096385542168677,32,32,32,1330.0,0.0,1330,1330,4.006024096385542,2.3845381526104417,7
333,800.0,0.0,800,800,2.4024024024024024,32,32,32,1334.0,0.0,1334,1334,4.006006006006006,2.3845273845273844,7
334,800.0,0.0,800,800,2.395209580838323,32,32,32,1338.0,0.0,1338,1338,4.005988023952096,2.3845166809238667,7
335,800.0,0.0,800,800,2.388059701492537,32,32,32,1342.0,0.0,1342,1342,4.005970149253732,2.3845060412224592,7
336,800.0,0.0,800,800,2.380952380952381,32,32,32,1346.0,0.0,1346,1346,4.005952380952381,2.3844954648526078,7
337,832.0,0.0,832,832,2.4688427299703264,32,32,32,1350.0,0.0,1350,1350,4.005934718100891,2.38448495125053,7
338,800.0,0.0,800,800,2.366863905325444,32,32,32,1354.0,0.0,1354,1354,4.005917159763314,2.3844744998591154,7
339,800.0,0.0,800,800,2.359882005899705,32,32,32,1358.0,0.0,1358,1358,4.005899705014749,2.3844641101278268,7
340,800.0,0.0,800,800,2.3529411764705883,32,32,32,1362.0,0.0,1362,1362,4.0058823529411764,2.384453781512605,7
341,800.0,0.0,800,800,2.346041055718475,32,32,32,1366.0,0.0,1366,1366,4.005865102639296,2.3844435134757713,7
342,800.0,0.0,800,800,2.3391812865497075,32,32,32,1370.0,0.0,1370,1370,4.005847953216374,2.384433305485937,7
343,800.0,0.0,800,800,2.3323615160349855,32,32,32,1374.0,0.0,1374,1374,4.005830903790088,2.3844231570179093,7
344,832.0,0.0,832,832,2.4186046511627906,32,32,32,1378.0,0.0,1378,1378,4.005813953488372,2.384413067552602,7
345,800.0,0.0,800,800,2.318840579710145,32,32,32,1382.0,0.0,1382,1382,4.005797101449275,2.3844030365769493,7
346,800.0,0.0,800,800,2.3121387283236996,32,32,32,1386.0,0.0,1386,1386,4.005780346820809,2.384393063583815,7
347,832.0,0.0,832,832,2.397694524495677,32,32,32,1390.0,0.0,1390,1390,4.005763688760807,2.3843831480719087,7
348,832.0,0.0,832,832,2.3908045977011496,32,32,32,1394.0,0.0,1394,1394,4.005747126436781,2.384373289545703,7
349,832.0,0.0,832,832,2.383954154727794,32,32,32,1398.0,0.0,1398,1398,4.005730659025788,2.3843634875153503,7
350,864.0,0.0,864,864,2.4685714285714284,32,32,32,1402.0,0.0,1402,1402,4.005714285714285,2.3843537414965983,7
351,864.0,0.0,864,864,2.4615384615384617,32,32,32,1406.0,0.0,1406,1406,4.005698005698005,2.3843440510107174,7
352,832.0,0.0,832,832,2.3636363636363638,32,32,32,1410.0,0.0,1410,1410,4.005681818181818,2.3843344155844157,7
353,832.0,0.0,832,832,2.356940509915014,32,32,32,1414.0,0.0,1414,1414,4.005665722379604,2.3843248347497643,7
354,864.0,0.0,864,864,2.440677966101695,32,32,32,1418.0,0.0,1418,1418,4.005649717514125,2.3843153080441217,7
355,864.0,0.0,864,864,2.4338028169014083,32,32,32,1422.0,0.0,1422,1422,4.005633802816901,2.3843058350100605,7
356,832.0,0.0,832,832,2.337078651685393,32,32,32,1426.0,0.0,1426,1426,4.00561797752809,2.3842964151952915,7
357,832.0,0.0,832,832,2.330532212885154,32,32,32,1430.0,0.0,1430,1430,4.0056022408963585,2.3842870481525944,7
358,832.0,0.0,832,832,2.3240223463687153,32,32,32,1434.0,0.0,1434,1434,4.005586592178771,2.3842777334397445,7
359,864.0,0.0,864,864,2.4066852367688023,32,32,32,1438.0,0.0,1438,1438,4.005571030640668,2.3842684706194457,7
360,832.0,0.0,832,832,2.311111111111111,32,32,32,1442.0,0.0,1442,1442,4.0055555555555555,2.384259259259259,7
361,864.0,0.0,864,864,2.3933518005540164,32,32,32,1446.0,0.0,1446,1446,4.0055401662049865,2.3842500989315396,7
362,864.0,0.0,864,864,2.386740331491713,32,32,32,1450.0,0.0,1450,1450,4.005524861878453,2.384240989213365,7
363,864.0,0.0,864,864,2.3801652892561984,32,32,32,1454.0,0.0,1454,1454,4.005509641873278,2.384231929686475,7
364,864.0,0.0,864,864,2.3736263736263736,32,32,32,1458.0,0.0,1458,1458,4.0054945054945055,2.384222919937206,7
365,896.0,0.0,896,896,2.4547945205479453,32,32,32,1462.0,0.0,1462,1462,4.005479452054795,2.3842139595564253,7
366,864.0,0.0,864,864,2.360655737704918,32,32,32,1466.0,0.0,1466,1466,4.005464480874317,2.3842050481394743,7
367,896.0,0.0,896,896,2.44141689373297,32,32,32,1470.0,0.0,1470,1470,4.005449591280654,2.3841961852861036,7
368,864.0,0.0,864,864,2.347826086956522,32,32,32,1474.0,0.0,1474,1474,4.005434782608695,2.3841873706004137,7
369,896.0,0.0,896,896,2.4281842818428183,32,32,32,1478.0,0.0,1478,1478,4.005420054200542,2.3841786036907986,7
370,864.0,0.0,864,864,2.3351351351351353,32,32,32,1482.0,0.0,1482,1482,4.005405405405406,2.3841698841698844,7
371,896.0,0.0,896,896,2.4150943396226414,32,32,32,1486.0,0.0,1486,1486,4.005390835579515,2.3841612116544733,7
372,896.0,0.0,896,896,2.4086021505376345,32,32,32,1490.0,0.0,1490,1490,4.005376344086022,2.3841525857654893,7
373,896.0,0.0,896,896,2.4021447721179623,32,32,32,1494.0,0.0,1494,1494,4.005361930294906,2.38414400612792,7
374,896.0,0.0,896,896,2.3957219251336896,32,32,32,1498.0,0.0,1498,1498,4.005347593582887,2.384135472370766,7
375,896.0,0.0,896,896,2.3893333333333335,32,32,32,1502.0,0.0,1502,1502,4.005333333333334,2.384126984126984,7
376,896.0,0.0,896,896,2.382978723404255,32,32,32,1506.0,0.0,1506,1506,4.00531914893617,2.3841185410334345,7
377,896.0,0.0,896,896,2.376657824933687,32,32,32,1510.0,0.0,1510,1510,4.005305039787799,2.3841101427308327,7
378,896.0,0.0,896,896,2.3703703703703702,32,32,32,1514.0,0.0,1514,1514,4.005291005291006,2.3841017888636937,7
379,896.0,0.0,896,896,2.3641160949868074,32,32,32,1518.0,0.0,1518,1518,4.005277044854881,2.3840934790802866,7
380,896.0,0.0,896,896,2.357894736842105,32,32,32,1522.0,0.0,1522,1522,4.005263157894737,2.384085213032581,7
381,896.0,0.0,896,896,2.351706036745407,32,32,32,1526.0,0.0,1526,1526,4.005249343832021,2.3840769903762027,7
382,928.0,0.0,928,928,2.4293193717277486,32,32,32,1530.0,0.0,1530,1530,4.005235602094241,2.3840688107703816,7
383,928.0,0.0,928,928,2.422976501305483,32,32,32,1534.0,0.0,1534,1534,4.005221932114883,2.384060673877906,7
384,896.0,0.0,896,896,2.3333333333333335,32,32,32,1538.0,0.0,1538,1538,4.005208333333333,2.384052579365079,7
385,928.0,0.0,928,928,2.4103896103896103,32,32,32,1542.0,0.0,1542,1542,4.005194805194805,2.3840445269016697,7
386,896.0,0.0,896,896,2.321243523316062,32,32,32,1546.0,0.0,1546,1546,4.005181347150259,2.3840365161608683,7
387,896.0,0.0,896,896,2.3152454780361755,32,32,32,1550.0,0.0,1550,1550,4.0051679586563305,2.3840285468192444,7
388,928.0,0.0,928,928,2.3917525773195876,32,32,32,1554.0,0.0,1554,1554,4.005154639175258,2.384020618556701,7
389,928.0,0.0,928,928,2.38560411311054,32,32,32,1558.0,0.0,1558,1558,4.005141388174807,2.3840127310564325,7
390,928.0,0.0,928,928,2.3794871794871795,32,32,32,1562.0,0.0,1562,1562,4.005128205128205,2.384004884004884,7
391,928.0,0.0,928,928,2.373401534526854,32,32,32,1566.0,0.0,1566,1566,4.005115089514066,2.3839970770917063,7
392,928.0,0.0,928,928,2.36734693877551,32,32,32,1570.0,0.0,1570,1570,4.005102040816326,2.383989310009718,7
393,928.0,0.0,928,928,2.3613231552162848,32,32,32,1574.0,0.0,1574,1574,4.005089058524173,2.3839815824548647,7
394,928.0,0.0,928,928,2.3553299492385786,32,32,32,1578.0,0.0,1578,1578,4.00507614213198,2.3839738941261785,7
395,928.0,0.0,928,928,2.349367088607595,32,32,32,1582.0,0.0,1582,1582,4.0050632911392405,2.3839662447257384,7
396,960.0,0.0,960,960,2.4242424242424243,32,32,32,1586.0,0.0,1586,1586,4.005050505050505,2.383958633958634,7
397,928.0,0.0,928,928,2.3375314861460956,32,32,32,1590.0,0.0,1590,1590,4.005037783375315,2.383951061532925,7
398,960.0,0.0,960,960,2.4120603015075375,32,32,32,1594.0,0.0,1594,1594,4.005025125628141,2.3839435271596074,7
399,960.0,0.0,960,960,2.406015037593985,32,32,32,1598.0,0.0,1598,1598,4.005012531328321,2.383936030552572,7
400,960.0,0.0,960,960,2.4,32,32,32,1602.0,0.0,1602,1602,4.005,2.383928571428571,7
401,960.0,0.0,960,960,2.3940149625935163,32,32,32,1606.0,0.0,1606,1606,4.00498753117207,2.3839211495071844,7
402,960.0,0.0,960,960,2.388059701492537,32,32,32,1610.0,0.0,1610,1610,4.0049751243781095,2.3839137645107793,7
403,960.0,0.0,960,960,2.3821339950372207,32,32,32,1614.0,0.0,1614,1614,4.004962779156328,2.3839064161644807,7
404,960.0,0.0,960,960,2.376237623762376,32,32,32,1618.0,0.0,1618,1618,4.0049504950495045,2.3838991041961335,7
405,960.0,0.0,960,960,2.3703703703703702,32,32,32,1622.0,0.0,1622,1622,4.004938271604939,2.383891828336273,7
406,960.0,0.0,960,960,2.3645320197044337,32,32,32,1626.0,0.0,1626,1626,4.004926108374384,2.383884588318086,7
407,960.0,0.0,960,960,2.3587223587223587,32,32,32,1630.0,0.0,1630,1630,4.004914004914005,2.3838773838773837,7
408,992.0,0.0,992,992,2.4313725490196076,32,32,32,1634.0,0.0,1634,1634,4.004901960784314,2.3838702147525677,7
409,960.0,0.0,960,960,2.34718826405868,32,32,32,1638.0,0.0,1638,1638,4.004889975550122,2.383863080684596,7
410,960.0,0.0,960,960,2.341463414634146,32,32,32,1642.0,0.0,1642,1642,4.004878048780488,2.383855981416957,7
411,992.0,0.0,992,992,2.413625304136253,32,32,32,1646.0,0.0,1646,1646,4.004866180048662,2.3838489166956323,7
412,992.0,0.0,992,992,2.407766990291262,32,32,32,1650.0,0.0,1650,1650,4.004854368932039,2.3838418862690705,7
413,960.0,0.0,960,960,2.324455205811138,32,32,32,1654.0,0.0,1654,1654,4.004842615012106,2.3838348898881585,7
414,992.0,0.0,992,992,2.396135265700483,32,32,32,1658.0,0.0,1658,1658,4.004830917874396,2.383827927306188,7
415,992.0,0.0,992,992,2.3903614457831326,32,32,32,1662.0,0.0,1662,1662,4.004819277108433,2.3838209982788294,7
416,992.0,0.0,992,992,2.3846153846153846,32,32,32,1666.0,0.0,1666,1666,4.0048076923076925,2.3838141025641026,7
417,992.0,0.0,992,992,2.3788968824940047,32,32,32,1670.0,0.0,1670,1670,4.004796163069544,2.3838072399223478,7
418,992.0,0.0,992,992,2.373205741626794,32,32,32,1674.0,0.0,1674,1674,4.0047846889952154,2.3838004101161996,7
419,992.0,0.0,992,992,2.367541766109785,32,32,32,1678.0,0.0,1678,1678,4.004773269689737,2.383793612910558,7
420,992.0,0.0,992,992,2.361904761904762,32,32,32,1682.0,0.0,1682,1682,4.004761904761905,2.383786848072562,7
421,1024.0,0.0,1024,1024,2.4323040380047507,32,32,32,1686.0,0.0,1686,1686,4.004750593824228,2.383780115371564,7
422,1024.0,0.0,1024,1024,2.4265402843601898,32,32,32,1690.0,0.0,1690,1690,4.004739336492891,2.383773414579102,7
423,1024.0,0.0,1024,1024,2.42080378250591,32,32,32,1694.0,0.0,1694,1694,4.004728132387707,2.3837667454688733,7
424,1024.0,0.0,1024,1024,2.4150943396226414,32,32,32,1698.0,0.0,1698,1698,4.004716981132075,2.3837601078167117,7
425,1024.0,0.0,1024,1024,2.409411764705882,32,32,32,1702.0,0.0,1702,1702,4.004705882352941,2.38375350140056,7
426,992.0,0.0,992,992,2.328638497652582,32,32,32,1706.0,0.0,1706,1706,4.004694835680751,2.383746926000447,7
427,992.0,0.0,992,992,2.323185011709602,32,32,32,1710.0,0.0,1710,1710,4.004683840749414,2.383740381398461,7
428,1024.0,0.0,1024,1024,2.392523364485981,32,32,32,1714.0,0.0,1714,1714,4.0046728971962615,2.383733867378727,7
429,1024.0,0.0,1024,1024,2.386946386946387,32,32,32,1718.0,0.0,1718,1718,4.004662004662005,2.3837273837273836,7
430,1024.0,0.0,1024,1024,2.3813953488372093,32,32,32,1722.0,0.0,1722,1722,4.004651162790697,2.383720930232558,7
431,1024.0,0.0,1024,1024,2.3758700696055683,32,32,32,1726.0,0.0,1726,1726,4.004640371229699,2.3837145066843446,7
432,1024.0,0.0,1024,1024,2.3703703703703702,32,32,32,1730.0,0.0,1730,1730,4.00462962962963,2.3837081128747797,7
433,1024.0,0.0,1024,1024,2.3648960739030023,32,32,32,1734.0,0.0,1734,1734,4.0046189376443415,2.3837017485978222,7
434,1024.0,0.0,1024,1024,2.359447004608295,32,32,32,1738.0,0.0,1738,1738,4.0046082949308754,2.3836954136493307,7
435,1056.0,0.0,1056,1056,2.4275862068965517,32,32,32,1742.0,0.0,1742,1742,4.004597701149425,2.383689107827039,7
436,1056.0,0.0,1056,1056,2.4220183486238533,32,32,32,1746.0,0.0,1746,1746,4.004587155963303,2.383682830930537,7
437,1056.0,0.0,1056,1056,2.416475972540046,32,32,32,1750.0,0.0,1750,1750,4.004576659038902,2.383676582761251,7
438,1056.0,0.0,1056,1056,2.410958904109589,32,32,32,1754.0,0.0,1754,1754,4.004566210045662,2.383670363122418,7
439,1056.0,0.0,1056,1056,2.4054669703872436,32,32,32,1758.0,0.0,1758,1758,4.004555808656036,2.383664171819069,7
440,1056.0,0.0,1056,1056,2.4,32,32,32,1762.0,0.0,1762,1762,4.004545454545455,2.383658008658009,7
441,1056.0,0.0,1056,1056,2.3945578231292517,32,32,32,1766.0,0.0,1766,1766,4.00453514739229,2.383651873447792,7
442,1056.0,0.0,1056,1056,2.3891402714932126,32,32,32,1770.0,0.0,1770,1770,4.004524886877828,2.383645765998707,7
443,1056.0,0.0,1056,1056,2.383747178329571,32,32,32,1774.0,0.0,1774,1774,4.004514672686231,2.3836396861227565,7
444,1056.0,0.0,1056,1056,2.3783783783783785,32,32,32,1778.0,0.0,1778,1778,4.004504504504505,2.3836336336336337,7
445,1088.0,0.0,1088,1088,2.444943820224719,32,32,32,1782.0,0.0,1782,1782,4.004494382022472,2.383627608346709,7
446,1056.0,0.0,1056,1056,2.367713004484305,32,32,32,1786.0,0.0,1786,1786,4.004484304932736,2.3836216100790093,7
447,1056.0,0.0,1056,1056,2.3624161073825505,32,32,32,1790.0,0.0,1790,1790,4.004474272930649,2.3836156386491956,7
448,1056.0,0.0,1056,1056,2.357142857142857,32,32,32,1794.0,0.0,1794,1794,4.004464285714286,2.383609693877551,7
449,1088.0,0.0,1088,1088,2.423162583518931,32,32,32,1798.0,0.0,1798,1798,4.00445434298441,2.383603775585958,7
450,1056.0,0.0,1056,1056,2.3466666666666667,32,32,32,1802.0,0.0,1802,1802,4.004444444444444,2.3835978835978833,7
451,1088.0,0.0,1088,1088,2.412416851441242,32,32,32,1806.0,0.0,1806,1806,4.004434589800444,2.3835920177383594,7
452,1088.0,0.0,1088,1088,2.4070796460176993,32,32,32,1810.0,0.0,1810,1810,4.004424778761062,2.3835861778339655,7
453,1088.0,0.0,1088,1088,2.401766004415011,32,32,32,1814.0,0.0,1814,1814,4.004415011037527,2.383580363712814,7
454,1056.0,0.0,1056,1056,2.3259911894273126,32,32,32,1818.0,0.0,1818,1818,4.004405286343612,2.383574575204531,7
